Date,AAPL,AMZN,CAT,JNJ,JPM,KO,MSFT,UNH,V,XOM,^GSPC
2025-12-16,274.353271484375,222.55999755859375,587.5552978515625,208.19322204589844,314.1330261230469,70.37000274658203,475.3051452636719,331.62188720703125,344.3998107910156,113.9206771850586,6800.259765625
2025-12-17,271.58587646484375,221.27000427246094,560.5784301757812,209.2177734375,313.5655822753906,70.66999816894531,475.0357360839844,329.07171630859375,343.7012634277344,116.63260650634766,6721.43017578125
2025-12-18,271.935546875,226.75999450683594,564.5092163085938,207.2084503173828,311.594482421875,70.36000061035156,482.87786865234375,325.608642578125,345.2979736328125,115.76836395263672,6774.759765625
2025-12-19,273.4141845703125,227.35000610351562,574.8749389648438,205.27871704101562,315.7855529785156,70.05999755859375,484.8134460449219,324.8941955566406,348.5312805175781,115.91736602783203,6834.5
2025-12-22,270.7166748046875,228.42999267578125,581.0504760742188,206.22369384765625,321.63916015625,70.20999908447266,483.81573486328125,322.651611328125,351.3654479980469,117.3676986694336,6878.490234375
2025-12-23,272.1053771972656,232.13999938964844,581.0604858398438,204.69183349609375,324.4664001464844,69.87000274658203,485.7413330078125,322.29437255859375,352.6528015136719,118.62928771972656,6909.7900390625
2025-12-24,273.55401611328125,232.3800048828125,582.3973999023438,206.68125915527344,327.6918640136719,70.11000061035156,486.90863037109375,325.05291748046875,354.4091796875,118.43061828613281,6932.0498046875
2025-12-26,273.1444091796875,232.52000427246094,581.63916015625,206.5320587158203,326.4375305175781,69.87000274658203,486.599365234375,329.2701416015625,354.26947021484375,118.32134246826172,6929.93994140625
2025-12-29,273.50408935546875,232.07000732421875,577.2593994140625,206.46241760253906,322.29620361328125,70.16000366210938,485.9907531738281,326.4024353027344,353.8802490234375,119.73194122314453,6905.740234375
2025-12-30,272.82470703125,232.52999877929688,576.042236328125,205.81585693359375,321.96771240234375,70.06999969482422,486.3699035644531,329.5976257324219,352.8923034667969,120.18889617919922,6896.240234375
2025-12-31,271.6058349609375,230.82000732421875,571.5327758789062,205.85565185546875,320.7730712890625,69.91000366210938,482.5186767578125,327.56341552734375,349.98828125,119.54319763183594,6845.5
2026-01-02,270.75665283203125,226.5,597.0131225585938,206.2535400390625,324.0184326171875,69.12000274658203,471.8630065917969,333.8049011230469,345.7669982910156,121.83790588378906,6858.47021484375
2026-01-05,267.0101623535156,233.05999755859375,614.661865234375,203.22959899902344,332.5400085449219,67.94000244140625,471.773193359375,339.38153076171875,353.0719299316406,124.52996063232422,6902.0498046875
2026-01-06,262.1147155761719,240.92999267578125,621.6355590820312,203.70706176757812,334.6099853515625,67.83999633789062,477.4203186035156,346.2779235839844,356.8241882324219,120.24850463867188,6944.81982421875
2026-01-07,260.08660888671875,241.55999755859375,595.1276245117188,206.39279174804688,326.989990234375,67.54000091552734,482.3690185546875,339.06402587890625,355.14764404296875,117.7054443359375,6920.93017578125
2026-01-08,258.7978515625,246.2899932861328,606.7105102539062,204.6619873046875,329.7900085449219,69.37000274658203,477.0212097167969,344.1742858886719,351.50518798828125,122.09618377685547,6921.4599609375
2026-01-09,259.1275329589844,247.3800048828125,616.1783447265625,203.30918884277344,329.19000244140625,70.51000213623047,478.1885681152344,341.3264465332031,349.0502014160156,123.78492736816406,6966.27978515625
2026-01-12,260.0067138671875,246.47000122070312,628.2999877929688,208.6110076904297,324.489990234375,70.5,476.09332275390625,337.8832092285156,342.4937438964844,123.2087631225586,6977.27001953125
2026-01-13,260.8059387207031,242.60000610351562,635.044189453125,212.5202178955078,310.8999938964844,71.23999786376953,469.5981750488281,331.35394287109375,327.2052917480469,125.7021484375,6963.740234375
2026-01-14,259.71697998046875,236.64999389648438,637.259033203125,217.39430236816406,307.8699951171875,71.44000244140625,458.3338928222656,332.3760070800781,328.4926452636719,129.33790588378906,6926.60009765625
